Long,Lat,UTM_X(East),UTM_Y(North)
126.3140671,33.3058453,249923.954623691,3688413.88383268
126.3140659,33.3058447,249923.841149635,3688413.82016308
126.3140645,33.3058441,249923.709048955,3688413.75697332
126.3140632,33.3058436,249923.586547303,3688413.70463507
126.3140619,33.305843,249923.463759931,3688413.64120539
126.3140605,33.3058424,249923.331659243,3688413.57801563
126.3140593,33.3058418,249923.218185179,3688413.51434604
126.3140581,33.3058411,249923.104425393,3688413.43958503
126.3140566,33.3058404,249922.96272567,3688413.36554376
126.3140552,33.3058397,249922.830339256,3688413.29126258
126.3140539,33.3058391,249922.707551873,3688413.22783291
126.3140526,33.3058385,249922.584764488,3688413.16440325
126.3140512,33.3058378,249922.452378066,3688413.09012207
126.3140498,33.3058372,249922.320277368,3688413.02693232
126.3140483,33.3058366,249922.178863351,3688412.96398249
126.3140469,33.3058358,249922.046191204,3688412.87860989
126.3140458,33.3058349,249921.941173271,3688412.78142612
126.3140443,33.3058341,249921.799187807,3688412.69629344
126.314043,33.3058332,249921.675543244,3688412.5995895
126.3140419,33.3058323,249921.570525305,3688412.50240573
126.3140404,33.3058315,249921.428539831,3688412.41727306
126.3140393,33.3058306,249921.32352189,3688412.32008929
126.314038,33.3058298,249921.200163037,3688412.23447679
126.3140366,33.305829,249921.067490871,3688412.1491042
126.3140356,33.305828,249920.971500512,3688412.04058909
126.3140346,33.3058271,249920.875795874,3688411.94316541
126.3140336,33.3058263,249920.780376958,3688411.85683316
126.3140325,33.3058253,249920.675073279,3688411.74855797
126.3140316,33.3058245,249920.588967671,3688411.66198581
126.3140304,33.3058236,249920.474636397,3688411.56504196
126.3140297,33.3058228,249920.407157416,3688411.47798996
126.3140287,33.305822,249920.311738487,3688411.39165772
126.3140279,33.305821,249920.234374743,3688411.28266278
126.3140269,33.3058201,249920.13867009,3688411.18523911
126.314026,33.3058192,249920.052278749,3688411.08757552
126.3140252,33.3058184,249919.975486447,3688411.00076344
126.3140244,33.3058176,249919.898694141,3688410.91395136
126.3140236,33.3058169,249919.822187557,3688410.83823071
126.3140226,33.3058161,249919.726768619,3688410.75189847
126.3140218,33.3058152,249919.649690588,3688410.65399496
126.3140209,33.3058144,249919.563584961,3688410.5674228
126.31402,33.3058137,249919.477765057,3688410.49194207
126.3140192,33.3058129,249919.400972745,3688410.40513
126.3140183,33.3058121,249919.314867115,3688410.31855784
126.3140175,33.3058114,249919.238360522,3688410.24283719
126.3140167,33.3058107,249919.161853928,3688410.16711655
126.3140159,33.3058099,249919.085061611,3688410.08030447
126.3140152,33.3058092,249919.01786833,3688410.00434391
126.3140145,33.3058085,249918.950675048,3688409.92838335
126.3140137,33.3058077,249918.873882727,3688409.84157127
126.3140129,33.305807,249918.797376127,3688409.76585063
126.3140121,33.3058063,249918.720869526,3688409.69012999
126.3140113,33.3058056,249918.644362926,3688409.61440935
126.3140104,33.3058048,249918.558257281,3688409.52783719
126.3140094,33.3058039,249918.462552595,3688409.43041354
126.3140086,33.3058031,249918.385760263,3688409.34360147
126.3140077,33.3058022,249918.299368892,3688409.24593789
126.3140067,33.3058013,249918.2036642,3688409.14851424
126.3140057,33.3058003,249918.10767378,3688409.03999915
126.3140047,33.3057995,249918.01225481,3688408.95366692
126.3140037,33.3057984,249917.915978661,3688408.83406042
126.3140026,33.3057974,249917.810674919,3688408.72578526
126.3140016,33.3057964,249917.714684493,3688408.61727017
126.3140006,33.3057953,249917.618408338,3688408.49766367
126.3139996,33.3057941,249917.521846454,3688408.36696574
126.3139985,33.305793,249917.416256977,3688408.24759915
126.3139976,33.3057919,249917.329294132,3688408.12775273
126.3139967,33.3057908,249917.242331287,3688408.0079063
126.3139956,33.3057897,249917.1367418,3688407.88853972
126.3139947,33.3057887,249917.050064677,3688407.77978472
126.3139937,33.3057875,249916.953502779,3688407.6490868
126.3139927,33.3057865,249916.857512332,3688407.54057173
126.3139918,33.3057854,249916.770549474,3688407.4207253
126.313991,33.3057844,249916.693185662,3688407.31173039
126.31399,33.3057835,249916.597480935,3688407.21430675
126.3139891,33.3057826,249916.511089525,3688407.11664319
126.3139881,33.3057817,249916.415384795,3688407.01921955
126.3139872,33.3057808,249916.328993382,3688406.92155599
126.3139863,33.30578,249916.242887696,3688406.83498385
126.3139854,33.3057791,249916.15649628,3688406.73732029
126.3139846,33.3057783,249916.079703908,3688406.65050824
126.3139839,33.3057775,249916.012224856,3688406.56345627
126.3139832,33.3057767,249915.9447458,3688406.4764043
126.3139825,33.305776,249915.877552471,3688406.40044375
126.3139818,33.3057753,249915.810359144,3688406.32448321
126.3139811,33.3057746,249915.743165815,3688406.24852266
126.3139805,33.305774,249915.68557153,3688406.18341363
126.3139799,33.3057733,249915.627691519,3688406.10721316
126.3139793,33.3057726,249915.569811504,3688406.0310127
126.3139785,33.305772,249915.493590578,3688405.9663835
126.3139778,33.3057714,249915.426682972,3688405.90151439
126.3139773,33.3057706,249915.377830547,3688405.81398258
126.3139766,33.3057699,249915.310637211,3688405.73802204
126.313976,33.3057692,249915.252757192,3688405.66182157
126.3139753,33.3057685,249915.185563853,3688405.58586103
126.3139746,33.3057678,249915.118370514,3688405.50990049
126.313974,33.3057672,249915.060776221,3688405.44479146
126.3139732,33.3057664,249914.983983832,3688405.35797941
126.3139726,33.3057656,249914.925818079,3688405.27068752
126.3139719,33.3057649,249914.858624735,3688405.19472699
126.3139713,33.3057642,249914.800744711,3688405.11852653
126.3139707,33.3057634,249914.742578956,3688405.03123464
126.3139701,33.3057625,249914.684127474,3688404.93285132
126.3139696,33.3057617,249914.635275038,3688404.84531951
126.3139691,33.3057608,249914.586136874,3688404.74669627
126.3139686,33.3057599,249914.536998709,3688404.64807304
126.3139682,33.305759,249914.497173865,3688404.54920988
126.3139679,33.3057579,249914.46609088,3688404.42792394
126.3139677,33.305757,249914.444892677,3688404.32858093
126.3139674,33.305756,249914.414095423,3688404.21838642
126.3139673,33.3057551,249914.40221054,3688404.11880349
126.3139673,33.3057541,249914.399353249,3688404.00788922
126.3139674,33.3057532,249914.40609501,3688403.90782644
126.3139674,33.3057523,249914.403523448,3688403.80800359
126.3139675,33.3057514,249914.410265209,3688403.70794082
126.3139677,33.3057505,249914.426320292,3688403.60763812
126.3139676,33.3057498,249914.415006867,3688403.53023805
126.3139676,33.3057489,249914.412435307,3688403.4304152
126.3139676,33.305748,249914.409863746,3688403.33059235
126.3139676,33.3057471,249914.407292185,3688403.23076949
126.3139676,33.3057463,249914.405006354,3688403.14203807
126.3139676,33.3057454,249914.402434793,3688403.04221522
126.3139677,33.3057445,249914.409176556,3688402.94215245
126.3139679,33.3057436,249914.425231641,3688402.84184975
126.3139679,33.3057427,249914.422660081,3688402.7420269
126.313968,33.3057418,249914.429401843,3688402.64196413
126.3139682,33.3057408,249914.445171203,3688402.53057
126.3139681,33.3057399,249914.433286318,3688402.43098707
126.3139683,33.3057388,249914.448769947,3688402.30850152
126.3139685,33.3057377,249914.464253579,3688402.18601597
126.3139687,33.3057367,249914.480022938,3688402.07462185
126.3139688,33.3057357,249914.486478974,3688401.96346765
126.3139688,33.3057347,249914.483621687,3688401.85255337
126.3139689,33.3057337,249914.490077723,3688401.74139917
126.3139689,33.3057326,249914.486934708,3688401.61939346
126.3139687,33.3057315,249914.465165044,3688401.4978676
126.3139686,33.3057304,249914.452708704,3688401.37610182
126.3139685,33.3057294,249914.440538093,3688401.26542746
126.3139684,33.3057283,249914.42808175,3688401.14366168
126.3139681,33.3057273,249914.39728449,3688401.03346717
126.3139679,33.3057262,249914.375514825,3688400.91194131
126.3139677,33.3057253,249914.354316617,3688400.8125983
126.3139676,33.3057243,249914.342146004,3688400.70192394
126.3139674,33.3057234,249914.320947796,3688400.60258094
126.3139671,33.3057225,249914.290436259,3688400.50347786
126.3139669,33.3057216,249914.26923805,3688400.40413485
126.3139668,33.3057208,249914.257638894,3688400.31564335
126.3139665,33.3057199,249914.227127359,3688400.21654027
126.3139662,33.3057192,249914.197187281,3688400.13962004
126.313966,33.3057183,249914.175989068,3688400.04027704
126.3139658,33.3057176,249914.155362318,3688399.96311689
126.3139654,33.3057168,249914.115823182,3688399.87534516
126.3139652,33.3057161,249914.095196428,3688399.79818501
126.313965,33.3057155,249914.074855403,3688399.73211629
126.3139646,33.3057147,249914.035316268,3688399.64434455
126.3139643,33.305714,249914.005376185,3688399.56742433
126.313964,33.3057133,249913.975436104,3688399.4905041
126.3139636,33.3057125,249913.935896965,3688399.40273237
126.3139633,33.3057118,249913.905956883,3688399.32581215
126.313963,33.3057111,249913.8760168,3688399.24889192
126.3139625,33.3057103,249913.827164336,3688399.16136011
126.3139621,33.3057095,249913.787625195,3688399.07358838
126.3139616,33.3057087,249913.738772729,3688398.98605658
126.3139612,33.3057079,249913.699233586,3688398.89828484
126.3139606,33.305707,249913.640782062,3688398.79990153
126.3139601,33.3057062,249913.591929594,3688398.71236973
126.3139595,33.3057053,249913.533478066,3688398.61398642
126.3139588,33.3057044,249913.46571321,3688398.51584303
126.3139582,33.3057035,249913.407261682,3688398.41745972
126.3139575,33.3057026,249913.339496824,3688398.31931633
126.3139568,33.3057015,249913.271160507,3688398.19899009
126.3139561,33.3057006,249913.203395646,3688398.10084671
126.3139552,33.3056997,249913.117004129,3688398.00318317
126.3139543,33.3056987,249913.030326882,3688397.8944282
126.3139534,33.3056977,249912.943649632,3688397.78567324
126.3139526,33.3056967,249912.866285707,3688397.67667835
126.3139517,33.3056956,249912.779322725,3688397.55683196
126.3139506,33.3056947,249912.67430454,3688397.45964827
126.3139496,33.3056935,249912.577742496,3688397.32895038
126.3139486,33.3056925,249912.481751907,3688397.22043534
126.3139477,33.3056915,249912.395074644,3688397.11168038
126.3139468,33.3056904,249912.308111649,3688396.991834
126.313946,33.3056891,249912.229890522,3688396.84956483
126.3139452,33.3056878,249912.151669389,3688396.70729566
126.3139447,33.3056866,249912.101673972,3688396.57539815
126.313944,33.3056853,249912.032766168,3688396.43288906
126.3139433,33.305684,249911.963858361,3688396.29037997
126.3139426,33.3056827,249911.89495055,3688396.14787088
126.313942,33.3056814,249911.835356067,3688396.00512187
126.3139413,33.3056801,249911.766448255,3688395.86261278
126.3139409,33.3056788,249911.725480431,3688395.71938392
126.3139403,33.3056776,249911.666171674,3688395.58772633
126.31394,33.3056762,249911.634231446,3688395.43316612
126.3139395,33.3056749,249911.583950285,3688395.29017718
126.3139391,33.3056737,249911.543268188,3688395.15803975
126.3139387,33.3056725,249911.502586087,3688395.02590231
126.3139382,33.3056713,249911.452590657,3688394.8940048
126.3139379,33.3056701,249911.421221888,3688394.76162744
126.3139377,33.3056689,249911.399166448,3688394.62901016
126.3139374,33.3056678,249911.368083406,3688394.50772423
126.313937,33.3056666,249911.327401303,3688394.37558679
126.3139368,33.3056654,249911.305345862,3688394.24296951
126.3139366,33.3056642,249911.28329042,3688394.11035223
126.3139364,33.3056631,249911.26152071,3688393.98882637
126.3139362,33.3056618,249911.239179533,3688393.84511766
126.313936,33.3056606,249911.21712409,3688393.71250038
126.3139358,33.3056594,249911.195068647,3688393.57988309
126.3139357,33.3056582,249911.182326535,3688393.44702588
126.3139355,33.305657,249911.160271091,3688393.3144086
126.3139351,33.3056556,249911.119017516,3688393.16008831
126.3139349,33.3056543,249911.096676342,3688393.0163796
126.3139347,33.305653,249911.074335162,3688392.87267089
126.3139345,33.3056517,249911.051993985,3688392.72896217
126.313934,33.3056503,249911.001427076,3688392.57488181
126.3139338,33.3056491,249910.979371627,3688392.44226453
126.3139335,33.3056476,249910.947145651,3688392.27661289
126.3139331,33.3056462,249910.905892073,3688392.1222926
126.3139328,33.3056449,249910.874237559,3688391.97882381
126.3139327,33.3056435,249910.860923977,3688391.82378375
126.3139324,33.305642,249910.828697998,3688391.65813211
126.3139323,33.3056406,249910.815384417,3688391.50309204
126.3139321,33.3056392,249910.792757503,3688391.3482919
126.3139319,33.3056378,249910.770130588,3688391.19349176
126.3139319,33.3056364,249910.766130341,3688391.03821177
126.3139319,33.3056351,249910.762415826,3688390.89402321
126.3139318,33.3056338,249910.749387977,3688390.75007458
126.3139317,33.3056324,249910.736074396,3688390.59503451
126.3139316,33.3056311,249910.723046547,3688390.45108588
126.3139317,33.3056299,249910.728931099,3688390.31774882
126.3139317,33.3056286,249910.725216584,3688390.17356025
126.3139318,33.3056274,249910.731101137,3688390.04022319
126.3139317,33.3056262,249910.718359019,3688389.90736599
126.3139317,33.305625,249910.714930237,3688389.77426885
126.3139318,33.3056238,249910.720814791,3688389.64093179
126.3139316,33.3056225,249910.698473605,3688389.49722308
126.3139317,33.3056213,249910.704358159,3688389.36388602
126.3139317,33.30562,249910.700643646,3688389.21969746
126.3139316,33.3056188,249910.687901528,3688389.08684025
126.3139317,33.3056175,249910.693500351,3688388.94241176
126.3139316,33.3056163,249910.680758233,3688388.80955456
126.3139316,33.305615,249910.67704372,3688388.665366
126.3139316,33.3056137,249910.673329207,3688388.52117743
126.3139316,33.3056124,249910.669614693,3688388.37698887
126.3139316,33.3056111,249910.665900181,3688388.23280031
126.3139314,33.3056097,249910.64327326,3688388.07800017
126.3139313,33.3056083,249910.629959678,3688387.92296011
126.3139311,33.305607,249910.60761849,3688387.7792514
126.313931,33.3056056,249910.594304908,3688387.62421133
126.3139307,33.3056042,249910.56236465,3688387.46965112
126.3139302,33.3056027,249910.511511982,3688387.30447933
126.31393,33.3056015,249910.489456524,3688387.17186205
126.3139296,33.3056,249910.447917194,3688387.00645033
126.3139292,33.3055985,249910.406377863,3688386.84103862
126.3139288,33.3055971,249910.36512426,3688386.68671833
126.3139283,33.3055958,249910.314843052,3688386.5437294
126.3139277,33.3055943,249910.254677038,3688386.37879754
126.3139273,33.3055929,249910.213423434,3688386.22447725
126.3139267,33.3055916,249910.153828881,3688386.08172824
126.3139259,33.3055903,249910.07560765,3688385.93945909
126.3139254,33.305589,249910.025326433,3688385.79647016
126.3139247,33.3055877,249909.956418538,3688385.65396108
126.3139242,33.3055864,249909.906137318,3688385.51097215
126.3139236,33.3055851,249909.846542759,3688385.36822314
126.3139228,33.3055839,249909.768607249,3688385.23704542
126.3139222,33.3055827,249909.709298418,3688385.10538784
126.3139214,33.3055815,249909.631362906,3688384.97421012
126.3139205,33.3055803,249909.544114051,3688384.84327232
126.3139196,33.305579,249909.456579462,3688384.7012431
126.3139189,33.3055779,249909.388243016,3688384.58091688
126.3139178,33.3055767,249909.282367473,3688384.45045894
126.313917,33.3055756,249909.204717682,3688384.33037264
126.3139161,33.3055747,249909.118326015,3688384.23270913
126.313915,33.3055736,249909.012736198,3688384.11334262
126.3139142,33.3055726,249908.935372137,3688384.00434776
126.3139131,33.3055717,249908.830353782,3688383.9071641
126.3139122,33.3055709,249908.744247841,3688383.82059202
126.3139115,33.30557,249908.67648285,3688383.72244866
126.3139103,33.3055691,249908.562151148,3688383.62550494
126.3139091,33.3055684,249908.448390912,3688383.55074407
126.3139077,33.3055675,249908.31543252,3688383.4542802
126.3139066,33.3055667,249908.210699887,3688383.36818798
126.3139052,33.305566,249908.078312961,3688383.29390698
126.3139037,33.3055653,249907.936612691,3688383.2198659
126.3139027,33.3055649,249907.842336332,3688383.17789946
126.3139017,33.3055646,249907.748345707,3688383.14702446
126.3139003,33.305564,249907.616244509,3688383.08383488
126.3138991,33.3055635,249907.503055728,3688383.03125688
126.3138978,33.3055631,249907.380839339,3688382.99001024
126.3138961,33.3055627,249907.221369577,3688382.94972331
126.3138949,33.3055623,249907.108466528,3688382.90823674
126.3138931,33.3055619,249906.939683423,3688382.86818975
126.3138914,33.3055615,249906.78021366,3688382.82790282
126.3138901,33.3055611,249906.657997262,3688382.78665619
126.3138889,33.305561,249906.545951415,3688382.77844391
126.3138874,33.3055607,249906.405394069,3688382.74876856
126.3138859,33.3055604,249906.264836722,3688382.71909322
126.3138843,33.3055601,249906.114966029,3688382.68965781
126.3138828,33.3055595,249905.97355147,3688382.62670818
126.3138818,33.3055588,249905.878417888,3688382.55146749
126.3138804,33.3055584,249905.746888139,3688382.51046079
126.3138788,33.305558,249905.596731706,3688382.46993396
126.3138774,33.3055575,249905.464916219,3688382.41783584
126.3138759,33.3055568,249905.323215912,3688382.3437948
126.3138747,33.3055564,249905.210312846,3688382.30230825
126.3138733,33.3055558,249905.078211617,3688382.23911871
126.313872,33.3055552,249904.95542373,3688382.17568924
126.3138708,33.3055546,249904.841949184,3688382.11201984
126.3138696,33.305554,249904.728474637,3688382.04835044
126.3138684,33.3055534,249904.615000088,3688381.98468104
126.3138671,33.3055527,249904.491926456,3688381.91016015
126.3138658,33.3055521,249904.369138561,3688381.84673069
126.3138648,33.3055514,249904.274004956,3688381.77149
126.3138635,33.3055508,249904.151217057,3688381.70806054
126.3138623,33.3055503,249904.038028239,3688381.65548258
126.3138612,33.3055498,249903.934152763,3688381.60266469
126.31386,33.3055493,249903.820963942,3688381.55008673
126.3138588,33.305549,249903.708346598,3688381.51969162
126.3138576,33.3055486,249903.595443514,3688381.47820509
126.3138566,33.3055482,249903.501167117,3688381.4362387
126.3138554,33.3055478,249903.388264031,3688381.39475217
126.313854,33.3055471,249903.255877037,3688381.32047122
126.3138529,33.3055466,249903.152001553,3688381.26765334
126.3138518,33.305546,249903.047840328,3688381.20374403
126.3138505,33.3055456,249902.925623892,3688381.16249744
126.3138495,33.3055451,249902.831061749,3688381.10943962
126.3138483,33.3055444,249902.717301435,3688381.03467882
126.3138471,33.3055439,249902.6041126,3688380.98210087
126.313846,33.3055432,249902.499665628,3688380.90710014
126.3138448,33.3055426,249902.38619105,3688380.84343076
126.3138436,33.305542,249902.27271647,3688380.77976139
126.3138423,33.3055414,249902.149928544,3688380.71633195
126.313841,33.305541,249902.027712099,3688380.67508537
126.3138396,33.3055404,249901.895610825,3688380.61189587
126.3138381,33.3055398,249901.754196202,3688380.54894631
126.3138366,33.3055392,249901.61278158,3688380.48599675
126.3138353,33.3055386,249901.489993646,3688380.42256732
126.3138336,33.3055381,249901.330238071,3688380.37118905
126.313832,33.3055376,249901.17979584,3688380.31957086
126.3138309,33.3055373,249901.076491814,3688380.28893585
126.3138295,33.3055369,249900.944962012,3688380.24792922
126.3138278,33.3055366,249900.785777916,3688380.21873382
126.3138266,33.3055363,249900.673160545,3688380.18833875
126.313825,33.305536,249900.523289789,3688380.15890342
126.3138236,33.305536,249900.392902956,3688380.16226251
126.3138222,33.305536,249900.262516118,3688380.16562159
126.3138211,33.3055361,249900.160355061,3688380.17935231
126.3138196,33.3055362,249900.020940623,3688380.19404276
126.3138184,33.3055363,249899.909466221,3688380.20801342
126.3138171,33.3055366,249899.789249961,3688380.24440686
126.313816,33.3055369,249899.687660392,3688380.28032044
126.3138148,33.305537,249899.576185991,3688380.29429109
126.3138136,33.3055374,249899.465568822,3688380.34153603
126.3138124,33.3055376,249899.354380166,3688380.36659812
126.3138114,33.305538,249899.262389689,3688380.41336319
126.3138105,33.3055383,249899.179426813,3688380.4487969
126.3138096,33.3055387,249899.096749682,3688380.49532204
126.3138086,33.305539,249899.004473466,3688380.53099568
126.3138077,33.3055394,249898.921796336,3688380.57752082
126.3138069,33.3055398,249898.848432552,3688380.62380603
126.3138059,33.3055403,249898.756727827,3688380.68166253
126.3138051,33.3055407,249898.683364044,3688380.72794774
126.3138042,33.3055411,249898.600686918,3688380.77447288
126.3138033,33.3055414,249898.517724048,3688380.80990659
126.3138022,33.3055419,249898.416705978,3688380.86800304
126.3138013,33.3055424,249898.3343146,3688380.92561961
126.3138003,33.3055429,249898.242609877,3688380.98347612
126.3137993,33.3055435,249898.151190903,3688381.05242406
126.3137983,33.3055441,249898.059771929,3688381.121372
126.3137971,33.3055446,249897.949440521,3688381.17970839
126.3137962,33.3055452,249897.867334893,3688381.24841639
126.3137952,33.305546,249897.776487414,3688381.33954719
126.3137942,33.3055467,249897.685354192,3688381.41958657
126.3137931,33.3055473,249897.584621878,3688381.48877445
126.313792,33.3055481,249897.484461062,3688381.58014519
126.3137907,33.3055487,249897.365102062,3688381.64981295
126.3137897,33.3055496,249897.27454034,3688381.75203518
126.3137885,33.3055504,249897.165066183,3688381.84364587
126.3137872,33.3055511,249897.045992936,3688381.92440506
126.3137861,33.305552,249896.946117876,3688382.02686723
126.313785,33.3055529,249896.846242816,3688382.12932941
126.3137839,33.3055538,249896.746367758,3688382.23179159
126.3137829,33.3055547,249896.655806046,3688382.33401383
126.3137815,33.3055554,249896.527419468,3688382.41501297
126.3137803,33.305556,249896.41737383,3688382.4844408
126.313779,33.3055567,249896.298300597,3688382.56520001
126.3137775,33.305557,249896.15945769,3688382.60207338
126.3137759,33.3055576,249896.012158685,3688382.67246097
126.3137745,33.3055583,249895.883772117,3688382.75346012
126.3137729,33.3055587,249895.735901619,3688382.80166486
126.3137716,33.3055592,249895.616256898,3688382.86024122
126.31377,33.3055598,249895.4689579,3688382.93062882
126.3137681,33.3055602,249895.293147379,3688382.97955339
126.3137664,33.3055607,249895.136249291,3688383.03908952
126.3137647,33.3055612,249894.979351205,3688383.09862564
126.3137631,33.3055616,249894.831480716,3688383.1468304
126.3137616,33.3055619,249894.692637822,3688383.18370379
126.31376,33.3055623,249894.544767335,3688383.23190855
126.3137586,33.3055626,249894.415237783,3688383.26854201
126.313757,33.3055628,249894.266795799,3688383.29456392
126.3137556,33.3055631,249894.137266251,3688383.33119738
126.3137542,33.3055632,249894.007165203,3688383.34564799
126.3137529,33.3055633,249893.886377496,3688383.35985865
126.3137516,33.3055634,249893.765589794,3688383.37406931
126.3137503,33.3055636,249893.645087837,3688383.39937141
126.313749,33.3055637,249893.524300133,3688383.41358208
126.3137478,33.3055638,249893.412825772,3688383.42755281
126.3137465,33.3055639,249893.292038068,3688383.44176348
126.3137454,33.305564,249893.189877049,3688383.45549427
126.3137442,33.3055641,249893.078402688,3688383.469465
126.313743,33.3055642,249892.966928328,3688383.48343574
126.313742,33.3055642,249892.873794903,3688383.48583516
126.3137407,33.3055643,249892.753007198,3688383.50004584
126.3137396,33.3055644,249892.650846182,3688383.51377663
126.3137385,33.3055645,249892.548685162,3688383.52750743
126.3137373,33.3055645,249892.43692505,3688383.53038674
126.3137359,33.3055644,249892.306252501,3688383.52265451
126.3137348,33.3055645,249892.204091487,3688383.53638531
126.3137335,33.3055644,249892.082732277,3688383.52841314
126.3137322,33.3055644,249891.961658823,3688383.5315324
126.3137308,33.3055643,249891.830986273,3688383.52380018
126.3137293,33.3055641,249891.690714627,3688383.50521647
126.313728,33.305564,249891.569355416,3688383.49724431
126.3137265,33.3055638,249891.429083769,3688383.47866061
126.3137251,33.3055636,249891.298125464,3688383.45983696
126.3137236,33.3055635,249891.158139569,3688383.45234469
126.313722,33.3055631,249891.007983067,3688383.41181808
126.3137206,33.3055625,249890.875881745,3688383.34862873
126.313719,33.3055622,249890.726010996,3688383.31919355
126.3137174,33.3055617,249890.575568739,3688383.26757552
126.3137161,33.3055612,249890.453066505,3688383.21523766
126.3137146,33.3055605,249890.311366078,3688383.14119683
126.313713,33.30556,249890.160923815,3688383.0895788
126.3137116,33.3055595,249890.029108237,3688383.03748089
126.3137101,33.305559,249889.887979311,3688382.98562292
126.3137085,33.3055584,249889.737251288,3688382.92291347
126.313707,33.305558,249889.596408116,3688382.88214694
126.3137056,33.3055575,249889.464592531,3688382.83004903
126.3137042,33.3055573,249889.333634211,3688382.81122541
126.3137025,33.3055571,249889.174735858,3688382.79312163
126.3137008,33.3055567,249889.015265995,3688382.752835
126.3136992,33.3055564,249888.865395227,3688382.72339985
126.3136976,33.3055561,249888.715524461,3688382.6939647
126.3136959,33.3055559,249888.556626104,3688382.67586093
126.3136943,33.3055557,249888.407041093,3688382.65751722
126.3136927,33.3055555,249888.25745608,3688382.63917351
126.3136911,33.3055555,249888.108442578,3688382.64301265
126.3136895,33.3055557,249887.960000593,3688382.66903466
126.3136879,33.3055558,249887.811272852,3688382.68396524
126.3136863,33.3055561,249887.663116623,3688382.72107868
126.3136848,33.3055563,249887.523987983,3688382.74686075
126.3136833,33.3055565,249887.384859344,3688382.77264282
126.3136817,33.3055568,249887.23670312,3688382.80975626
126.3136802,33.3055573,249887.098431754,3688382.86881262
126.3136788,33.3055579,249886.969759494,3688382.93872047
126.3136773,33.3055584,249886.831488133,3688382.99777683
126.3136756,33.3055589,249886.674590086,3688383.05731309
126.3136743,33.3055595,249886.555231174,3688383.12698099
126.3136731,33.3055605,249886.446328643,3688383.24077466
126.3136718,33.3055611,249886.326969735,3688383.31044256
126.3136703,33.3055616,249886.188698383,3688383.36949893
126.313669,33.3055622,249886.069339478,3688383.43916684
126.3136678,33.3055629,249885.959579678,3688383.51968623
126.3136662,33.3055636,249885.812566505,3688383.60116541
126.3136646,33.305564,249885.664696058,3688383.64937031
126.3136634,33.3055644,249885.554078983,3688383.69661542
126.313662,33.3055649,249885.425120983,3688383.75543185
126.3136605,33.3055651,249885.285992359,3688383.78121395
126.3136591,33.3055655,249885.156748602,3688383.82893896
126.3136576,33.3055658,249885.017905743,3688383.8658125
126.3136562,33.3055661,249884.888376227,3688383.90244608
126.3136547,33.3055664,249884.749533369,3688383.93931962
126.3136534,33.3055667,249884.629317197,3688383.97571326
126.3136521,33.305567,249884.509101024,3688384.0121069
126.3136506,33.3055673,249884.370258169,3688384.04898044
126.3136493,33.3055676,249884.250041999,3688384.08537408
126.3136479,33.3055678,249884.120226727,3688384.11091625
126.3136465,33.305568,249883.990411455,3688384.13645842
126.3136451,33.3055682,249883.860596183,3688384.16200059
126.3136438,33.3055684,249883.740094252,3688384.18730281
126.3136424,33.3055687,249883.610564744,3688384.22393641
126.313641,33.305569,249883.481035237,3688384.26057002
126.3136397,33.3055691,249883.360247547,3688384.27478081
126.3136384,33.3055694,249883.240031383,3688384.31117447
126.3136371,33.3055695,249883.119243695,3688384.32538527
126.3136359,33.3055698,249883.008340874,3688384.36153898
126.3136346,33.30557,249882.88783895,3688384.38684121
126.3136332,33.3055702,249882.758023681,3688384.4123834
126.313632,33.3055705,249882.647120863,3688384.44853711
126.3136308,33.3055706,249882.535646518,3688384.46250796
126.3136296,33.3055708,249882.424457937,3688384.48757025
126.313628,33.3055709,249882.275730225,3688384.50250092
126.3136268,33.305571,249882.164255881,3688384.51647178
126.3136257,33.3055711,249882.06209488,3688384.53020268
126.3136242,33.3055713,249881.922966274,3688384.55598483
126.3136229,33.3055713,249881.801892825,3688384.55910422
126.3136216,33.3055715,249881.681390904,3688384.58440647
126.3136202,33.3055716,249881.551289878,3688384.59885724
126.3136189,33.3055717,249881.430502191,3688384.61306806
126.3136175,33.3055718,249881.300401165,3688384.62751884
126.3136162,33.3055719,249881.179613481,3688384.64172966
126.3136148,33.3055721,249881.04979822,3688384.66727187
126.3136134,33.3055723,249880.91998296,3688384.69281408
126.3136119,33.3055723,249880.780282825,3688384.69641339
126.3136104,33.3055723,249880.640582693,3688384.7000127
126.3136089,33.3055722,249880.500596794,3688384.69252059
126.3136074,33.3055723,249880.361182425,3688384.70721133
126.313606,33.3055723,249880.230795634,3688384.71057069
126.3136043,33.3055722,249880.072183051,3688384.70355849
126.3136027,33.3055723,249879.923455343,3688384.71848919
126.3136012,33.3055723,249879.783755207,3688384.72208852
126.3135997,33.3055724,249879.644340841,3688384.73677927
126.3135981,33.3055724,249879.495327366,3688384.74061855
126.3135964,33.3055723,249879.336714779,3688384.73360636
126.3135948,33.3055724,249879.187987072,3688384.74853708
126.3135934,33.3055723,249879.057314513,3688384.74080503
126.3135917,33.3055724,249878.899273463,3688384.7559757
126.3135904,33.3055723,249878.777914244,3688384.7480037
126.3135889,33.305572,249878.637356806,3688384.71832875
126.3135874,33.3055721,249878.49794244,3688384.73301952
126.3135861,33.305572,249878.37658322,3688384.72504753
126.3135846,33.3055718,249878.236311549,3688384.70646401
126.3135832,33.3055717,249878.105638988,3688384.69873197
