Long,Lat
126.3139811,33.3057746
126.3139805,33.305774
126.3139799,33.3057733
126.3139793,33.3057726
126.3139785,33.305772
126.3139778,33.3057714
126.3139773,33.3057706
126.3139766,33.3057699
126.313976,33.3057692
126.3139753,33.3057685
126.3139746,33.3057678
126.313974,33.3057672
126.3139732,33.3057664
126.3139726,33.3057656
126.3139719,33.3057649
126.3139713,33.3057642
126.3139707,33.3057634
126.3139701,33.3057625
126.3139696,33.3057617
126.3139691,33.3057608
126.3139686,33.3057599
126.3139682,33.305759
126.3139679,33.3057579
126.3139677,33.305757
126.3139674,33.305756
126.3139673,33.3057551
126.3139673,33.3057541
126.3139674,33.3057532
126.3139674,33.3057523
126.3139675,33.3057514
126.3139677,33.3057505
126.3139676,33.3057498
126.3139676,33.3057489
126.3139676,33.305748
126.3139676,33.3057471
126.3139676,33.3057463
126.3139676,33.3057454
126.3139677,33.3057445
126.3139679,33.3057436
126.3139679,33.3057427
126.313968,33.3057418
126.3139682,33.3057408
126.3139681,33.3057399
126.3139683,33.3057388
