Long,Lat,UTM_X(East),UTM_Y(North)
126.3144695,33.3055408,249960.5615071191,3688379.1450983323
126.3144698,33.3055413,249960.59087551644,3688379.1998358304
126.3144703,33.3055419,249960.6391562727,3688379.265185
126.3144707,33.3055424,249960.67783801426,3688379.319682621
126.314471,33.3055429,249960.7072064107,3688379.374420118
126.3144714,33.3055436,249960.74645949886,3688379.4511005906
126.3144718,33.3055441,249960.78514123693,3688379.505598213
126.3144722,33.3055446,249960.82382297452,3688379.560095832
126.3144725,33.3055451,249960.85319136942,3688379.6148333326
126.3144729,33.3055457,249960.8921587822,3688379.680422379
126.3144733,33.3055462,249960.9308405185,3688379.734920001
126.3144737,33.3055467,249960.96952225457,3688379.7894176235
126.314474,33.3055474,249960.99946199724,3688379.8663379736
126.3144744,33.3055478,249961.03785805896,3688379.909744169
126.3144747,33.3055484,249961.0675121251,3688379.9755730936
126.314475,33.3055489,249961.09688052002,3688380.0303105926
126.3144753,33.3055493,249961.12596323885,3688380.0739566665
126.3144757,33.3055498,249961.16464497248,3688380.128454289
126.3144759,33.3055504,249961.1849856956,3688380.19452309
126.3144763,33.3055508,249961.22338175526,3688380.2379292864
126.3144765,33.3055513,249961.24343680698,3688380.292906663
126.3144768,33.3055519,249961.27309087085,3688380.3587355874
126.3144771,33.3055526,249961.30303060747,3688380.4356559385
126.3144772,33.3055532,249961.31405798774,3688380.501964616
126.3144779,33.3055545,249961.3829651299,3688380.644474017
126.3144783,33.3055552,249961.4222182062,3688380.7211544923
126.3144786,33.3055559,249961.45215794313,3688380.798074843
126.3144789,33.3055565,249961.4818120044,3688380.8639037693
126.3144793,33.3055573,249961.5213507522,3688380.9516756693
126.3144797,33.305558,249961.56060382878,3688381.028356146
126.3144801,33.3055588,249961.60014257528,3688381.116128047
126.3144805,33.3055596,249961.63968132102,3688381.2038999484
126.314481,33.3055603,249961.68824773649,3688381.280340548
126.3144814,33.3055611,249961.72778648103,3688381.368112449
126.3144819,33.3055619,249961.77663856544,3688381.4556444753
126.3144824,33.3055625,249961.8249193061,3688381.5209936495
126.314483,33.3055632,249961.88279905665,3688381.597194375
126.3144834,33.3055639,249961.92205212818,3688381.673874851
126.3144839,33.3055645,249961.97033286444,3688381.739224026
126.3144843,33.3055652,249962.00958593245,3688381.8159045023
126.3144848,33.3055659,249962.05815234236,3688381.8923451044
126.3144851,33.3055666,249962.0880920692,3688381.9692654563
126.3144855,33.3055672,249962.12705946315,3688382.034854508
126.3144857,33.3055679,249962.1476858517,3688382.1120147365
126.314486,33.3055686,249962.1776255774,3688382.18893509
126.3144864,33.3055691,249962.21630729764,3688382.243432715
126.3144868,33.3055698,249962.2555603621,3688382.3201131937
126.314487,33.3055705,249962.27618674928,3688382.3972734227
126.3144872,33.305571,249962.29624178936,3688382.4522507996
126.3144875,33.3055715,249962.32561016871,3688382.5069883023
126.314488,33.3055721,249962.3738908986,3688382.5723374784
126.3144882,33.3055727,249962.3942316123,3688382.6384062823
126.3144886,33.3055733,249962.43319900203,3688382.7039953345
126.3144889,33.3055739,249962.46285305195,3688382.7698242622
126.3144892,33.3055745,249962.49250710153,3688382.83565319
126.3144895,33.3055752,249962.5224468228,3688382.912573545
126.3144899,33.3055758,249962.561414213,3688382.9781625974
126.3144902,33.3055763,249962.59078258948,3688383.0329000996
126.3144905,33.305577,249962.6207223119,3688383.1098204535
126.3144907,33.3055777,249962.64134869038,3688383.1869806843
126.3144909,33.3055783,249962.66168940143,3688383.2530494886
126.3144913,33.3055789,249962.7006567872,3688383.3186385413
126.3144914,33.3055797,249962.71225550037,3688383.407130073
126.3144917,33.3055804,249962.74219522093,3688383.484050426
126.314492,33.305581,249962.77184926692,3688383.5498793554
126.3144924,33.3055817,249962.81110232265,3688383.6265598354
126.3144926,33.3055824,249962.83172870136,3688383.7037200644
126.314493,33.305583,249962.87069608673,3688383.769309119
